,id_aspirante,nombres_aspirante,apellidos_aspirante,correo_aspirante,genero,telefono_aspirante,fecha_nacimiento,estado_aspirante
1622,04756c00-6944-11ed-b3d8-0242ac1c0002,Alexandra Prudencia,Trujillo Piquer,alexandra.trujillo@hotmail.com,F,0959646116,1997-08-26,Inactivo
1623,04756c64-6944-11ed-b3d8-0242ac1c0002,Eufemia Calixta,Gutiérrez Elías,eufemia.gutiérrez@hotmail.com,F,0981276812,1981-05-25,Activo
1624,04756cd2-6944-11ed-b3d8-0242ac1c0002,Leire Nicolasa,Quintana Pascual,leire.quintana@hotmail.com,F,0972292236,1986-12-26,Inactivo
1625,04756d40-6944-11ed-b3d8-0242ac1c0002,Curro Jenaro,Salcedo Pla,curro.salcedo@hotmail.com,M,0907747315,1989-10-27,Inactivo
1626,04756dae-6944-11ed-b3d8-0242ac1c0002,Paula Petrona,Garmendia Morante,paula.garmendia@hotmail.com,F,0994681652,1984-07-11,Inactivo
1627,04756e1c-6944-11ed-b3d8-0242ac1c0002,Pablo Cipriano,Benitez Nieto,pablo.benitez@hotmail.com,M,0904506661,1986-09-12,Activo
1628,04756ebc-6944-11ed-b3d8-0242ac1c0002,María Ángeles Milagros,Revilla Gálvez,maría ángeles.revilla@hotmail.com,F,0925604292,2004-07-02,Activo
1629,04756f2a-6944-11ed-b3d8-0242ac1c0002,Reynaldo Teófilo,Valencia Solé,reynaldo.valencia@hotmail.com,M,0926844047,1988-05-04,Inactivo
1630,04756f98-6944-11ed-b3d8-0242ac1c0002,Álvaro Hector,Catalán Rey,álvaro.catalán@hotmail.com,M,0920065907,1983-05-14,Inactivo
1631,04757006-6944-11ed-b3d8-0242ac1c0002,Heriberto Roldán,Ferrer Sacristán,heriberto.ferrer@hotmail.com,M,0902775273,1998-09-25,Inactivo
1632,0475707e-6944-11ed-b3d8-0242ac1c0002,Belen Malena,Abascal Arnal,belen.abascal@hotmail.com,F,0915418429,1989-04-15,Inactivo
1633,047570ec-6944-11ed-b3d8-0242ac1c0002,Armando Glauco,Ugarte Gaya,armando.ugarte@hotmail.com,M,0984662262,2005-01-30,Inactivo
1634,0475715a-6944-11ed-b3d8-0242ac1c0002,Rosenda Obdulia,Becerra Marin,rosenda.becerra@hotmail.com,F,0965854803,1992-10-13,Inactivo
1635,047571c8-6944-11ed-b3d8-0242ac1c0002,Román Melchor,Barba Planas,román.barba@hotmail.com,M,0929589712,1982-06-24,Inactivo
1636,04757272-6944-11ed-b3d8-0242ac1c0002,María Dolores Francisca,Puerta Blanch,maría dolores.puerta@hotmail.com,F,0982230687,2003-08-07,Activo
1637,047572e0-6944-11ed-b3d8-0242ac1c0002,Charo Jordana,Villaverde Llorens,charo.villaverde@hotmail.com,F,0984054927,1986-08-14,Activo
1638,04757358-6944-11ed-b3d8-0242ac1c0002,Clementina Carina,Paniagua Quintanilla,clementina.paniagua@hotmail.com,F,0998431762,2006-01-14,Inactivo
1639,047573c6-6944-11ed-b3d8-0242ac1c0002,Marco Rico,Rovira Cardona,marco.rovira@hotmail.com,M,0954050029,2003-05-19,Activo
1640,04757434-6944-11ed-b3d8-0242ac1c0002,Jacobo Baudelio,Solé Ortuño,jacobo.solé@hotmail.com,M,0956428068,1983-12-24,Activo
1641,047574a2-6944-11ed-b3d8-0242ac1c0002,Epifanio José Antonio,Montalbán Almazán,epifanio.montalbán@hotmail.com,M,0968776108,2006-02-04,Activo
1642,04757510-6944-11ed-b3d8-0242ac1c0002,Inés Pacífica,Puig Mas,inés.puig@hotmail.com,F,0925215942,1980-04-01,Activo
1643,04757592-6944-11ed-b3d8-0242ac1c0002,Elena Mercedes,Pineda Godoy,elena.pineda@hotmail.com,F,0906748575,1984-08-03,Inactivo
1644,04757600-6944-11ed-b3d8-0242ac1c0002,Antonia Concha,Cabello Seguí,antonia.cabello@hotmail.com,F,0950998320,1986-02-06,Activo
1645,0475766e-6944-11ed-b3d8-0242ac1c0002,Chus Alberto,Cañellas Hernández,chus.cañellas@hotmail.com,M,0974877849,1981-10-25,Inactivo
1646,047576dc-6944-11ed-b3d8-0242ac1c0002,Raúl Armando,Nevado Zorrilla,raúl.nevado@hotmail.com,M,0914515548,1996-01-07,Activo
1647,0475774a-6944-11ed-b3d8-0242ac1c0002,Nilda Mariana,Amo Nogués,nilda.amo@hotmail.com,F,0923982098,2002-11-07,Activo
1648,047577b8-6944-11ed-b3d8-0242ac1c0002,Tomasa Evita,Alfonso Barco,tomasa.alfonso@hotmail.com,F,0947568570,1995-05-23,Inactivo
1649,04757826-6944-11ed-b3d8-0242ac1c0002,Gracia María Belén,Mate Oliva,gracia.mate@hotmail.com,F,0912957919,1982-12-03,Activo
1650,04757894-6944-11ed-b3d8-0242ac1c0002,Fernando Lázaro,Colom Pol,fernando.colom@hotmail.com,M,0961352699,1992-03-27,Inactivo
1651,04757902-6944-11ed-b3d8-0242ac1c0002,Margarita Rebeca,Garrido Torre,margarita.garrido@hotmail.com,F,0918930994,2000-12-25,Activo
1652,04757966-6944-11ed-b3d8-0242ac1c0002,Goyo Eloy,Martin Martorell,goyo.martin@hotmail.com,M,0976282265,1993-11-09,Activo
1653,047579d4-6944-11ed-b3d8-0242ac1c0002,Hortensia Encarna,Recio Busquets,hortensia.recio@hotmail.com,F,0936554659,1986-01-20,Inactivo
1654,04757a42-6944-11ed-b3d8-0242ac1c0002,Onofre Felipe,Arrieta Caballero,onofre.arrieta@hotmail.com,M,0962541421,1985-10-07,Inactivo
1655,04757ae2-6944-11ed-b3d8-0242ac1c0002,Débora Esmeralda,Palau Hurtado,débora.palau@hotmail.com,F,0993817289,1994-06-25,Inactivo
1656,04757b50-6944-11ed-b3d8-0242ac1c0002,Eugenia Emma,Cruz Muñoz,eugenia.cruz@hotmail.com,F,0943416522,1999-05-13,Inactivo
1657,04757bbe-6944-11ed-b3d8-0242ac1c0002,Ani Adoración,Girón Riquelme,ani.girón@hotmail.com,F,0953692669,1988-02-07,Activo
1658,04757c2c-6944-11ed-b3d8-0242ac1c0002,Carmina Alejandra,Pol Diaz,carmina.pol@hotmail.com,F,0911737096,1985-02-20,Activo
1659,04757c9a-6944-11ed-b3d8-0242ac1c0002,Azucena Visitación,Robles Pons,azucena.robles@hotmail.com,F,0997248406,2004-10-09,Inactivo
1660,04757d08-6944-11ed-b3d8-0242ac1c0002,Emilio Marciano,Pardo Garmendia,emilio.pardo@hotmail.com,M,0917618603,1994-08-18,Activo
1661,04757d76-6944-11ed-b3d8-0242ac1c0002,Brunilda Estefanía,Morera Pascual,brunilda.morera@hotmail.com,F,0957603736,2004-10-25,Inactivo
1662,04757de4-6944-11ed-b3d8-0242ac1c0002,Alexandra Reyna,Portero Ferreras,alexandra.portero@hotmail.com,F,0994397669,1993-07-21,Inactivo
1663,04757e66-6944-11ed-b3d8-0242ac1c0002,Desiderio Manolo,Santamaria Asenjo,desiderio.santamaria@hotmail.com,M,0978814799,1984-11-20,Activo
1664,04757ed4-6944-11ed-b3d8-0242ac1c0002,Lázaro Natanael,Benitez Álvarez,lázaro.benitez@hotmail.com,M,0929865009,2000-09-12,Activo
1665,04757f42-6944-11ed-b3d8-0242ac1c0002,Liliana Angelita,Noriega Benavente,liliana.noriega@hotmail.com,F,0932779544,1993-05-12,Activo
1666,04757fb0-6944-11ed-b3d8-0242ac1c0002,Gabino Basilio,Pozuelo Pallarès,gabino.pozuelo@hotmail.com,M,0981707344,2001-07-27,Activo
1667,04758028-6944-11ed-b3d8-0242ac1c0002,Cristina Samanta,Jódar Clavero,cristina.jódar@hotmail.com,F,0937362021,2006-05-17,Inactivo
1668,04758096-6944-11ed-b3d8-0242ac1c0002,Teófilo Erasmo,Beltrán Amat,teófilo.beltrán@hotmail.com,M,0932956636,1992-11-06,Inactivo
1669,04758104-6944-11ed-b3d8-0242ac1c0002,Salomé Rita,Poza Franch,salomé.poza@hotmail.com,F,0909987747,1995-08-27,Activo
1670,04758172-6944-11ed-b3d8-0242ac1c0002,Cornelio Aníbal,Esteve Lledó,cornelio.esteve@hotmail.com,M,0998385899,1998-01-10,Activo
1671,047581e0-6944-11ed-b3d8-0242ac1c0002,Elías Iván,Huerta González,elías.huerta@hotmail.com,M,0954841868,2002-03-16,Inactivo
1672,04758244-6944-11ed-b3d8-0242ac1c0002,Teo Inocencio,Estevez Aguado,teo.estevez@hotmail.com,M,0985929367,2003-06-24,Activo
1673,047582b2-6944-11ed-b3d8-0242ac1c0002,Donato Reyes,Vaquero Roma,donato.vaquero@hotmail.com,M,0909052178,1994-07-13,Inactivo
1674,0475832a-6944-11ed-b3d8-0242ac1c0002,Dani Jacinto,Comas Santana,dani.comas@hotmail.com,M,0933025388,1999-12-06,Inactivo
1675,04758398-6944-11ed-b3d8-0242ac1c0002,Emelina Pilar,Pastor Estévez,emelina.pastor@hotmail.com,F,0949248168,1992-07-03,Inactivo
1676,04758406-6944-11ed-b3d8-0242ac1c0002,Natanael Melchor,Gaya Oller,natanael.gaya@hotmail.com,M,0975386704,1998-02-01,Inactivo
1677,04758474-6944-11ed-b3d8-0242ac1c0002,Enrique Gervasio,Nogués Infante,enrique.nogués@hotmail.com,M,0962407585,1981-02-14,Inactivo
1678,047584f6-6944-11ed-b3d8-0242ac1c0002,Jorge Teodoro,Palomar Buendía,jorge.palomar@hotmail.com,M,0913816196,2006-03-02,Activo
1679,0475855a-6944-11ed-b3d8-0242ac1c0002,Nieves Martirio,Heredia Guillen,nieves.heredia@hotmail.com,F,0905296799,1993-01-31,Inactivo
1680,047585c8-6944-11ed-b3d8-0242ac1c0002,Buenaventura Buenaventura,Valenzuela Barrera,buenaventura.valenzuela@hotmail.com,M,0921161084,1991-04-30,Inactivo
1681,04758636-6944-11ed-b3d8-0242ac1c0002,Joan Nazaret,Río Ortega,joan.río@hotmail.com,M,0951670591,1997-07-31,Inactivo
1682,047586a4-6944-11ed-b3d8-0242ac1c0002,Baltasar Ramón,Sebastián Pujadas,baltasar.sebastián@hotmail.com,M,0922454838,2004-09-08,Activo
1683,04758a28-6944-11ed-b3d8-0242ac1c0002,Felicidad Perlita,Corral Lumbreras,felicidad.corral@hotmail.com,F,0997658232,1993-01-15,Inactivo
1684,04758ab4-6944-11ed-b3d8-0242ac1c0002,Álvaro Mohamed,Cabañas Jimenez,álvaro.cabañas@hotmail.com,M,0926226872,2006-04-18,Activo
1685,04758b22-6944-11ed-b3d8-0242ac1c0002,Germán Lisandro,Colom Plaza,germán.colom@hotmail.com,M,0933872770,1984-10-26,Activo
1686,04758b90-6944-11ed-b3d8-0242ac1c0002,Graciano Edgardo,Bonet Fonseca,graciano.bonet@hotmail.com,M,0961708715,1983-10-19,Inactivo
1687,04758bfe-6944-11ed-b3d8-0242ac1c0002,Claudia Evangelina,Santana Castellanos,claudia.santana@hotmail.com,F,0976094131,1981-04-01,Activo
1688,04758c76-6944-11ed-b3d8-0242ac1c0002,Fermín Amílcar,Sarabia Alcalá,fermín.sarabia@hotmail.com,M,0947663909,2005-03-04,Inactivo
1689,04758ce4-6944-11ed-b3d8-0242ac1c0002,Telmo Fausto,Carrión Gallo,telmo.carrión@hotmail.com,M,0973562430,1992-09-10,Activo
1690,04758d52-6944-11ed-b3d8-0242ac1c0002,Leonor Marianela,Vara Barceló,leonor.vara@hotmail.com,F,0947377591,2005-05-24,Inactivo
1691,04758dc0-6944-11ed-b3d8-0242ac1c0002,Nazario Juan Francisco,Casares Marin,nazario.casares@hotmail.com,M,0903958583,1993-01-24,Activo
1692,04758e2e-6944-11ed-b3d8-0242ac1c0002,Gerardo Marco,Escobar Galan,gerardo.escobar@hotmail.com,M,0946640545,2002-06-13,Activo
1693,04758ea6-6944-11ed-b3d8-0242ac1c0002,Bonifacio Silvio,Pina Sarmiento,bonifacio.pina@hotmail.com,M,0939706285,1980-10-04,Activo
1694,04758f14-6944-11ed-b3d8-0242ac1c0002,Mario Artemio,Ferrero Rosado,mario.ferrero@hotmail.com,M,0921605156,1999-03-22,Inactivo
1695,04758f82-6944-11ed-b3d8-0242ac1c0002,Aurora Iris,Rivera Río,aurora.rivera@hotmail.com,F,0959790629,1997-02-18,Activo
1696,04758ff0-6944-11ed-b3d8-0242ac1c0002,Rosario Natividad,Morell Vigil,rosario.morell@hotmail.com,F,0949790635,1982-01-09,Activo
1697,0475905e-6944-11ed-b3d8-0242ac1c0002,Leoncio Edu,Solana Calzada,leoncio.solana@hotmail.com,M,0948777472,1983-04-25,Activo
1698,04759176-6944-11ed-b3d8-0242ac1c0002,Samuel Rufino,Moliner Quintero,samuel.moliner@hotmail.com,M,0950137452,1998-04-01,Activo
1699,0475922a-6944-11ed-b3d8-0242ac1c0002,Felipe Aarón,Cuesta Palomino,felipe.cuesta@hotmail.com,M,0961641044,1982-03-16,Activo
1700,04759338-6944-11ed-b3d8-0242ac1c0002,Serafina Eva María,Dávila Pozo,serafina.dávila@hotmail.com,F,0904083532,2001-05-10,Activo
1701,047593c4-6944-11ed-b3d8-0242ac1c0002,Gema Bárbara,Armas Vaquero,gema.armas@hotmail.com,F,0966511021,1995-03-24,Activo
1702,04759432-6944-11ed-b3d8-0242ac1c0002,Eufemia Clarisa,Muro Sanchez,eufemia.muro@hotmail.com,F,0921935493,2006-08-17,Activo
1703,047594a0-6944-11ed-b3d8-0242ac1c0002,Guiomar Emelina,Quesada Prieto,guiomar.quesada@hotmail.com,F,0971083216,1999-05-12,Activo
1704,04759522-6944-11ed-b3d8-0242ac1c0002,Elpidio Ciriaco,Cepeda Porcel,elpidio.cepeda@hotmail.com,M,0923067413,2006-08-09,Inactivo
1705,04759590-6944-11ed-b3d8-0242ac1c0002,Angelina Anselma,Martorell Rodriguez,angelina.martorell@hotmail.com,F,0994337150,2000-08-08,Activo
1706,04759612-6944-11ed-b3d8-0242ac1c0002,Juan Carlos Cristian,Guzman Llorente,juan carlos.guzman@hotmail.com,M,0941443791,1999-07-03,Activo
1707,0475968a-6944-11ed-b3d8-0242ac1c0002,Adrián Eutropio,Cordero Huerta,adrián.cordero@hotmail.com,M,0945887073,1985-11-10,Inactivo
1708,047596f8-6944-11ed-b3d8-0242ac1c0002,Juliana Ofelia,Azcona Madrid,juliana.azcona@hotmail.com,F,0954330033,1985-09-17,Activo
1709,04759766-6944-11ed-b3d8-0242ac1c0002,Elvira Pía,Luz Vigil,elvira.luz@hotmail.com,F,0938803426,2000-01-14,Inactivo
1710,047597d4-6944-11ed-b3d8-0242ac1c0002,Luciano Iker,Galvez Artigas,luciano.galvez@hotmail.com,M,0959745918,2005-02-17,Activo
1711,04759838-6944-11ed-b3d8-0242ac1c0002,Brunilda Azahar,Garay Calatayud,brunilda.garay@hotmail.com,F,0990682291,1990-11-19,Activo
1712,047598a6-6944-11ed-b3d8-0242ac1c0002,Luís Alcides,Frutos Marqués,luís.frutos@hotmail.com,M,0947771637,2005-01-12,Inactivo
1713,04759914-6944-11ed-b3d8-0242ac1c0002,Belén Adelia,Luna Gil,belén.luna@hotmail.com,F,0936583087,1982-04-18,Inactivo
1714,04759982-6944-11ed-b3d8-0242ac1c0002,Emiliana Amada,Capdevila Escobar,emiliana.capdevila@hotmail.com,F,0911146237,2002-04-14,Activo
1715,04759a36-6944-11ed-b3d8-0242ac1c0002,Ovidio Natanael,Mariscal Valenciano,ovidio.mariscal@hotmail.com,M,0953469065,1989-12-26,Inactivo
1716,04759aae-6944-11ed-b3d8-0242ac1c0002,Sancho Pío,Olmo Ortuño,sancho.olmo@hotmail.com,M,0954141328,1984-08-01,Activo
1717,04759b4e-6944-11ed-b3d8-0242ac1c0002,Macarena Obdulia,Araujo Benavides,macarena.araujo@hotmail.com,F,0913598031,1982-03-25,Activo
1718,04759bbc-6944-11ed-b3d8-0242ac1c0002,Juan Cecilio,Valverde Saez,juan.valverde@hotmail.com,M,0948784353,1982-10-06,Inactivo
1719,04759c34-6944-11ed-b3d8-0242ac1c0002,Godofredo Borja,Miralles Cañete,godofredo.miralles@hotmail.com,M,0975566052,2005-05-24,Inactivo
1720,04759cb6-6944-11ed-b3d8-0242ac1c0002,Natanael Zacarías,Belda Calderon,natanael.belda@hotmail.com,M,0930673427,2004-11-26,Inactivo
1721,04759d56-6944-11ed-b3d8-0242ac1c0002,Pascuala Susanita,Goñi Gutiérrez,pascuala.goñi@hotmail.com,F,0954641799,2000-08-02,Inactivo
1722,04759dc4-6944-11ed-b3d8-0242ac1c0002,Eladio Atilio,Jover Guijarro,eladio.jover@hotmail.com,M,0953786250,1996-10-03,Inactivo
1723,04759e32-6944-11ed-b3d8-0242ac1c0002,Javier Basilio,Borrás Casas,javier.borrás@hotmail.com,M,0963746316,1980-09-05,Inactivo
1724,04759e96-6944-11ed-b3d8-0242ac1c0002,Diego Rodrigo,Roca Pizarro,diego.roca@hotmail.com,M,0962258829,1993-04-27,Inactivo
1725,04759f04-6944-11ed-b3d8-0242ac1c0002,Calixta Catalina,Clavero Marcos,calixta.clavero@hotmail.com,F,0931409164,1998-01-23,Activo
1726,04759f72-6944-11ed-b3d8-0242ac1c0002,Juliana Adriana,Anaya Gallardo,juliana.anaya@hotmail.com,F,0970305562,2005-03-12,Inactivo
1727,04759fe0-6944-11ed-b3d8-0242ac1c0002,Brígida Paloma,Alarcón Arana,brígida.alarcón@hotmail.com,F,0927364945,1995-11-25,Inactivo
1728,0475a04e-6944-11ed-b3d8-0242ac1c0002,Odalys Teresa,Ricart Amigó,odalys.ricart@hotmail.com,F,0905592891,1980-07-26,Inactivo
1729,0475a0bc-6944-11ed-b3d8-0242ac1c0002,Nicolás Kike,Teruel Salvador,nicolás.teruel@hotmail.com,M,0915428931,2001-10-22,Inactivo
1730,0475a12a-6944-11ed-b3d8-0242ac1c0002,Sandra Leocadia,Carrillo Riba,sandra.carrillo@hotmail.com,F,0962287418,1991-06-03,Inactivo
1731,0475a1c0-6944-11ed-b3d8-0242ac1c0002,Adriana Coral,Pera Delgado,adriana.pera@hotmail.com,F,0977649680,2005-06-12,Inactivo
1732,0475a22e-6944-11ed-b3d8-0242ac1c0002,Alma Rosa,Grau Moles,alma.grau@hotmail.com,F,0939820870,1983-12-06,Inactivo
1733,0475a29c-6944-11ed-b3d8-0242ac1c0002,Débora Ofelia,Aguilera Girón,débora.aguilera@hotmail.com,F,0995295410,1986-02-03,Activo
1734,0475a332-6944-11ed-b3d8-0242ac1c0002,Jennifer Marisela,Expósito Gallardo,jennifer.expósito@hotmail.com,F,0991809638,1998-03-05,Inactivo
1735,0475a3a0-6944-11ed-b3d8-0242ac1c0002,Clarisa Ximena,Barriga Tudela,clarisa.barriga@hotmail.com,F,0980140116,1988-11-25,Inactivo
1736,0475a40e-6944-11ed-b3d8-0242ac1c0002,Zaida María Jesús,Marco Llobet,zaida.marco@hotmail.com,F,0998030795,1999-04-12,Activo
1737,0475a47c-6944-11ed-b3d8-0242ac1c0002,África Rosa,Valentín Macías,áfrica.valentín@hotmail.com,F,0986907829,1983-03-28,Activo
1738,0475a4ea-6944-11ed-b3d8-0242ac1c0002,Azeneth Leandra,Roman Arce,azeneth.roman@hotmail.com,F,0926637002,2004-10-28,Inactivo
1739,0475a558-6944-11ed-b3d8-0242ac1c0002,Bernardita Socorro,Jódar Figuerola,bernardita.jódar@hotmail.com,F,0960958826,1993-04-25,Activo
1740,0475a5c6-6944-11ed-b3d8-0242ac1c0002,Francisca Nilda,Lillo Bayona,francisca.lillo@hotmail.com,F,0936762066,2006-08-20,Inactivo
1741,0475a634-6944-11ed-b3d8-0242ac1c0002,Hilario Samu,Beltran Lopez,hilario.beltran@hotmail.com,M,0996289534,1985-05-08,Inactivo
1742,0475a6a2-6944-11ed-b3d8-0242ac1c0002,Matilde Fidela,Montoya Robles,matilde.montoya@hotmail.com,F,0918804367,1997-03-28,Activo
1743,0475a710-6944-11ed-b3d8-0242ac1c0002,Santos Casemiro,Rivas Barrios,santos.rivas@hotmail.com,M,0966745779,1984-02-22,Activo
1744,0475a77e-6944-11ed-b3d8-0242ac1c0002,Basilio Albert,Company Lasa,basilio.company@hotmail.com,M,0934717024,1990-08-05,Activo
1745,0475a7ec-6944-11ed-b3d8-0242ac1c0002,Albert Ismael,Rojas Losada,albert.rojas@hotmail.com,M,0997500477,1985-12-24,Activo
1746,0475a850-6944-11ed-b3d8-0242ac1c0002,Camilo Sancho,Escolano Mancebo,camilo.escolano@hotmail.com,M,0934988163,1983-10-06,Activo
1747,0475a8be-6944-11ed-b3d8-0242ac1c0002,Prudencio Zacarías,Correa Gallego,prudencio.correa@hotmail.com,M,0993897215,2006-06-20,Activo
1748,0475a92c-6944-11ed-b3d8-0242ac1c0002,Julio Darío,Iborra Bilbao,julio.iborra@hotmail.com,M,0974020550,1980-10-10,Activo
1749,0475a99a-6944-11ed-b3d8-0242ac1c0002,Sol Chita,Isern Garay,sol.isern@hotmail.com,F,0977192726,1994-01-20,Activo
1750,0475aa08-6944-11ed-b3d8-0242ac1c0002,Isaías Telmo,Cabeza Armas,isaías.cabeza@hotmail.com,M,0964536548,1982-07-04,Inactivo
1751,0475aa94-6944-11ed-b3d8-0242ac1c0002,Azahar Teodora,Belmonte Serra,azahar.belmonte@hotmail.com,F,0956771480,2005-02-12,Activo
1752,0475ab02-6944-11ed-b3d8-0242ac1c0002,Silvio Jacinto,Jiménez Mate,silvio.jiménez@hotmail.com,M,0975679698,2006-12-23,Activo
1753,0475ab7a-6944-11ed-b3d8-0242ac1c0002,Jose Angel Roque,Agustí Parejo,jose angel.agustí@hotmail.com,M,0945111348,1981-02-21,Inactivo
1754,0475abe8-6944-11ed-b3d8-0242ac1c0002,Amor Juan,Matas Boada,amor.matas@hotmail.com,M,0926256426,1986-07-24,Inactivo
1755,0475ac56-6944-11ed-b3d8-0242ac1c0002,Iker Ulises,Tenorio Izaguirre,iker.tenorio@hotmail.com,M,0998709558,1991-02-14,Inactivo
1756,0475acc4-6944-11ed-b3d8-0242ac1c0002,Azeneth Estela,Madrid Pozo,azeneth.madrid@hotmail.com,F,0902339064,2002-04-05,Activo
1757,0475ad32-6944-11ed-b3d8-0242ac1c0002,Jaime Nazario,Fortuny Puente,jaime.fortuny@hotmail.com,M,0990477193,1997-07-03,Activo
1758,0475ad96-6944-11ed-b3d8-0242ac1c0002,Máximo Ricardo,Abril Cabrero,máximo.abril@hotmail.com,M,0946869060,2000-05-12,Activo
1759,0475ae04-6944-11ed-b3d8-0242ac1c0002,Severiano Eliseo,Carrera Caro,severiano.carrera@hotmail.com,M,0962176092,1998-12-06,Activo
1760,0475ae72-6944-11ed-b3d8-0242ac1c0002,Elvira Guiomar,Pujadas Carrión,elvira.pujadas@hotmail.com,F,0999961268,1988-01-13,Activo
1761,0475aee0-6944-11ed-b3d8-0242ac1c0002,Natanael Fausto,Aguilar Pomares,natanael.aguilar@hotmail.com,M,0914253087,2000-02-18,Inactivo
1762,0475af62-6944-11ed-b3d8-0242ac1c0002,Roxana Rosaura,Baena Revilla,roxana.baena@hotmail.com,F,0942847426,1999-06-11,Activo
1763,0475afd0-6944-11ed-b3d8-0242ac1c0002,Primitiva Paola,Botella Montalbán,primitiva.botella@hotmail.com,F,0985763192,1992-05-10,Inactivo
1764,0475b03e-6944-11ed-b3d8-0242ac1c0002,Lucho Venceslás,Benet Niño,lucho.benet@hotmail.com,M,0959847014,2002-01-16,Activo
1765,0475b0a2-6944-11ed-b3d8-0242ac1c0002,Martín José Antonio,Salamanca Montoya,martín.salamanca@hotmail.com,M,0915013371,2003-10-20,Inactivo
1766,0475b110-6944-11ed-b3d8-0242ac1c0002,Donato Ramiro,Llorens Calatayud,donato.llorens@hotmail.com,M,0906643776,2005-06-23,Activo
1767,0475b17e-6944-11ed-b3d8-0242ac1c0002,Cayetano Calisto,Echeverría Arias,cayetano.echeverría@hotmail.com,M,0999801918,1991-06-15,Activo
1768,0475b214-6944-11ed-b3d8-0242ac1c0002,Marita Julie,Montserrat Almazán,marita.montserrat@hotmail.com,F,0902038425,1991-08-11,Activo
1769,0475b28c-6944-11ed-b3d8-0242ac1c0002,Mercedes María Cristina,Pou Calderon,mercedes.pou@hotmail.com,F,0998465112,2002-10-17,Activo
1770,0475b304-6944-11ed-b3d8-0242ac1c0002,Lorenza Azeneth,Elías Ribas,lorenza.elías@hotmail.com,F,0976441496,1989-01-30,Inactivo
1771,0475b368-6944-11ed-b3d8-0242ac1c0002,Cornelio Diego,Melero Cordero,cornelio.melero@hotmail.com,M,0948049498,2000-06-08,Inactivo
1772,0475b3d6-6944-11ed-b3d8-0242ac1c0002,Aura Edelmira,Vall Sáez,aura.vall@hotmail.com,F,0900863785,1989-04-03,Activo
1773,0475b444-6944-11ed-b3d8-0242ac1c0002,Emelina Febe,Díez Echeverría,emelina.díez@hotmail.com,F,0957199675,2003-05-28,Activo
1774,0475b4b2-6944-11ed-b3d8-0242ac1c0002,Álvaro Luís,Salamanca Sanmiguel,álvaro.salamanca@hotmail.com,M,0985556347,1997-08-27,Inactivo
1775,0475b520-6944-11ed-b3d8-0242ac1c0002,Antonia Jenny,Cepeda Garay,antonia.cepeda@hotmail.com,F,0952568676,1988-02-02,Inactivo
1776,0475b58e-6944-11ed-b3d8-0242ac1c0002,Sabas Teobaldo,Arroyo Palomar,sabas.arroyo@hotmail.com,M,0989601263,1987-12-13,Inactivo
1777,0475b5f2-6944-11ed-b3d8-0242ac1c0002,Pascual Baltasar,Romero Arco,pascual.romero@hotmail.com,M,0939323635,1999-08-14,Activo
1778,0475b660-6944-11ed-b3d8-0242ac1c0002,Belén Manuelita,Lara Chaparro,belén.lara@hotmail.com,F,0934765289,1983-01-10,Activo
1779,0475b6ce-6944-11ed-b3d8-0242ac1c0002,Hilario Anselmo,Iñiguez Ramos,hilario.iñiguez@hotmail.com,M,0910094204,1999-06-30,Activo
1780,0475b73c-6944-11ed-b3d8-0242ac1c0002,Feliciano Benigno,Manuel Puerta,feliciano.manuel@hotmail.com,M,0961379488,1984-05-10,Activo
1781,0475baa2-6944-11ed-b3d8-0242ac1c0002,Godofredo Jordán,Guillen Lucena,godofredo.guillen@hotmail.com,M,0947239159,1994-02-19,Inactivo
1782,0475bb24-6944-11ed-b3d8-0242ac1c0002,Pablo Marcial,Villalonga Abril,pablo.villalonga@hotmail.com,M,0969230966,2005-10-17,Inactivo
1783,0475bb92-6944-11ed-b3d8-0242ac1c0002,Azucena Primitiva,Pérez Ribes,azucena.pérez@hotmail.com,F,0946417672,1989-04-05,Activo
1784,0475bbf6-6944-11ed-b3d8-0242ac1c0002,Alma Eva,Rozas Marin,alma.rozas@hotmail.com,F,0911049416,1993-09-29,Inactivo
1785,0475bc64-6944-11ed-b3d8-0242ac1c0002,Amanda Ámbar,Nogueira Somoza,amanda.nogueira@hotmail.com,F,0986569652,1989-06-01,Activo
1786,0475bcd2-6944-11ed-b3d8-0242ac1c0002,Narciso Lisandro,Salinas Serna,narciso.salinas@hotmail.com,M,0952355218,2002-06-29,Inactivo
1787,0475bd40-6944-11ed-b3d8-0242ac1c0002,Manola Reyes,Sabater Cáceres,manola.sabater@hotmail.com,F,0923196707,1991-04-20,Activo
1788,0475bda4-6944-11ed-b3d8-0242ac1c0002,Plinio Chuy,Antón Manjón,plinio.antón@hotmail.com,M,0966406169,1997-11-11,Activo
1789,0475be12-6944-11ed-b3d8-0242ac1c0002,Albano Manu,Gallego Macías,albano.gallego@hotmail.com,M,0961862655,2005-07-08,Activo
1790,0475be76-6944-11ed-b3d8-0242ac1c0002,Isa Dafne,Coloma Valenciano,isa.coloma@hotmail.com,F,0911839218,1982-11-09,Activo
1791,0475bee4-6944-11ed-b3d8-0242ac1c0002,Guadalupe Florentina,Gelabert Pavón,guadalupe.gelabert@hotmail.com,F,0960881126,2006-04-10,Inactivo
